 # 
2.12 1.79791 -0.549861 -0.5936 3.81599 21.8692 -20 -2.31491 21.8692
2.13 1.80536 -0.554905 -0.5964 3.83399 21.9062 -20 -2.65461 21.9062
2.14 1.8128 -0.559971 -0.5992 3.85199 21.9483 -20 -2.99553 21.9483
2.15 1.82022 -0.565057 -0.602 3.86999 21.9957 -20 -3.33784 21.9957
2.16 1.82763 -0.570164 -0.6048 3.88799 22.0483 -20 -3.68171 22.0483
2.17 1.83503 -0.575292 -0.6076 3.90599 22.1062 -20 -4.02728 22.1062
2.18 1.84241 -0.58044 -0.6104 3.92399 22.1695 -20 -4.37475 22.1695
2.19 1.84978 -0.585609 -0.6132 3.94199 22.2383 -20 -4.72426 22.2383
2.2 1.85713 -0.590799 -0.616 3.95999 22.3126 -20 -5.07601 22.3126
2.21 1.86447 -0.596009 -0.6188 3.97799 22.3925 -20 -5.43017 22.3925
2.22 1.87179 -0.60124 -0.6216 3.99599 22.4781 -20 -5.78693 22.4781
2.23 1.8791 -0.606492 -0.6244 4.01399 22.5696 -20 -6.14646 22.5696
2.24 1.8864 -0.611763 -0.6272 4.03199 22.667 -20 -6.50898 22.667
2.25 1.89368 -0.617055 -0.63 4.04999 22.7704 -20 -6.87467 22.7704
2.26 1.90094 -0.622368 -0.6328 4.06799 22.88 -20 -7.24375 22.88
2.27 1.90819 -0.627701 -0.635599 4.08599 22.9959 -20 -7.61643 22.9959
2.28 1.91543 -0.633054 -0.6384 4.10399 23.1183 -20 -7.99293 23.1183
2.29 1.92265 -0.638427 -0.6412 4.12199 23.2472 -20 -8.37346 23.2472
2.3 1.92985 -0.643821 -0.644 4.13999 23.383 -20 -8.75828 23.383
2.31 1.93704 -0.649235 -0.6468 4.15799 23.5257 -20 -9.14763 23.5257
2.32 1.94422 -0.654669 -0.649599 4.17599 23.6755 -20 -9.54176 23.6755
2.33 1.95138 -0.660123 -0.6524 4.19399 23.8327 -20 -9.94094 23.8327
2.34 1.95852 -0.665597 -0.6552 4.21199 23.9974 -20 -10.3454 23.9974
2.35 1.96565 -0.67109 -0.658 4.22999 24.1699 -20 -10.7556 24.1699
2.36 1.97276 -0.676604 -0.6608 4.24799 24.3505 -20 -11.1716 24.3505
2.37 1.97986 -0.682138 -0.663599 4.26599 24.5394 -20 -11.5939 24.5394
2.38 1.98694 -0.687692 -0.6664 4.28399 24.7368 -20 -12.0227 24.7368
2.39 1.99401 -0.693265 -0.6692 4.30199 24.9431 -20 -12.4585 24.9431
2.4 2.00106 -0.698858 -0.672 4.31999 25.1585 -20 -12.9015 25.1585
2.41 2.0081 -0.704471 -0.6748 4.33799 25.3835 -20 -13.3522 25.3835
2.42 2.01511 -0.710104 -0.677599 4.35599 25.6183 -20 -13.811 25.6183
2.43 2.02212 -0.715756 -0.6804 4.37399 25.8634 -20 -14.2783 25.8634
2.44 2.02911 -0.721428 -0.6832 4.39199 26.1191 -20 -14.7545 26.1191
2.45 2.03608 -0.727119 -0.686 4.40999 26.3859 -20 -15.2401 26.3859
2.46 2.04303 -0.73283 -0.6888 4.42799 26.6642 -20 -15.7357 26.6642
2.47 2.04997 -0.738561 -0.691599 4.44599 26.9546 -20 -16.2418 26.9546
2.48 2.0569 -0.74431 -0.694399 4.46399 27.2575 -20 -16.7588 27.2575
2.49 2.06381 -0.750079 -0.697199 4.48199 27.5735 -20 -17.2875 27.5735
2.5 2.0707 -0.755868 -0.699999 4.49999 27.9032 -20 -17.8285 27.9032
2.51 2.07757 -0.761676 -0.702799 4.51799 28.2473 -20 -18.3824 28.2473
2.52 2.08443 -0.767503 -0.705599 4.53599 28.6064 -20 -18.9501 28.6064
2.53 2.09128 -0.773349 -0.708399 4.55399 28.9813 -20 -19.5321 28.9813
2.54 2.0981 -0.779214 -0.711199 4.57199 29.1762 -19.8521 -20 29.1762
2.55 2.10491 -0.785098 -0.713999 4.58999 28.6729 -19.1771 -20 28.6729
2.56 2.11171 -0.791002 -0.716799 4.60799 28.1927 -18.5243 -20 28.1927
2.57 2.11848 -0.796924 -0.719599 4.62599 27.7344 -17.8924 -20 27.7344
2.58 2.12524 -0.802866 -0.722399 4.64399 27.2966 -17.2803 -20 27.2966
2.59 2.13199 -0.808826 -0.725199 4.66199 26.8782 -16.6866 -20 26.8782
2.6 2.13871 -0.814805 -0.728 4.67999 26.4783 -16.1103 -20 26.4783
2.61 2.14542 -0.820803 -0.730799 4.69799 26.0957 -15.5505 -20 26.0957
2.62 2.15212 -0.82682 -0.733599 4.71599 25.7297 -15.0061 -20 25.7297
2.63 2.15879 -0.832855 -0.736399 4.73399 25.3793 -14.4764 -20 25.3793
2.64 2.16545 -0.838909 -0.739199 4.75199 25.0438 -13.9605 -20 25.0438
2.65 2.1721 -0.844982 -0.741999 4.76999 24.7225 -13.4576 -20 24.7225
2.66 2.17872 -0.851074 -0.744799 4.78799 24.4146 -12.967 -20 24.4146
2.67 2.18533 -0.857184 -0.747599 4.80599 24.1197 -12.4882 -20 24.1197
2.68 2.19192 -0.863312 -0.750399 4.82399 23.837 -12.0204 -20 23.837
2.69 2.19849 -0.869459 -0.753199 4.84199 23.566 -11.5631 -20 23.566
2.7 2.20505 -0.875624 -0.755999 4.85999 23.3063 -11.1157 -20 23.3063
2.71 2.21159 -0.881808 -0.758799 4.87799 23.0573 -10.6777 -20 23.0573
2.72 2.21811 -0.888009 -0.761599 4.89599 22.8186 -10.2487 -20 22.8186
2.73 2.22462 -0.894229 -0.764399 4.91399 22.5899 -9.82824 -20 22.5899
2.74 2.23111 -0.900468 -0.767199 4.93199 22.3706 -9.41578 -20 22.3706
2.75 2.23758 -0.906724 -0.769999 4.94999 22.1604 -9.01098 -20 22.1604
2.76 2.24403 -0.912999 -0.772799 4.96799 21.959 -8.61345 -20 21.959
2.77 2.25046 -0.919291 -0.775599 4.98599 21.7661 -8.22282 -20 21.7661
2.78 2.25688 -0.925602 -0.778399 5.00399 21.5813 -7.83875 -20 21.5813
2.79 2.26328 -0.93193 -0.781199 5.022 21.4045 -7.4609 -20 21.4045
2.8 2.26966 -0.938277 -0.783999 5.04 21.2352 -7.08897 -20 21.2352
2.81 2.27602 -0.944641 -0.786799 5.058 21.0733 -6.72266 -20 21.0733
2.82 2.28237 -0.951023 -0.789599 5.076 20.9185 -6.36168 -20 20.9185
2.83 2.2887 -0.957423 -0.792399 5.094 20.7706 -6.00575 -20 20.7706
2.84 2.29501 -0.96384 -0.795199 5.112 20.6294 -5.65464 -20 20.6294
2.85 2.3013 -0.970276 -0.797999 5.13 20.4947 -5.30808 -20 20.4947
2.86 2.30758 -0.976729 -0.800799 5.148 20.3663 -4.96583 -20 20.3663
2.87 2.31383 -0.983199 -0.803599 5.166 20.2441 -4.62768 -20 20.2441
2.88 2.32007 -0.989687 -0.806399 5.184 20.1278 -4.29339 -20 20.1278
2.89 2.32629 -0.996192 -0.809199 5.202 20.0174 -3.96277 -20 20.0174
2.9 2.33249 -1.00271 -0.811999 5.22 19.9127 -3.6356 -20 19.9127
2.91 2.33867 -1.00925 -0.814799 5.238 19.8135 -3.31169 -20 19.8135
2.92 2.34484 -1.01581 -0.817599 5.256 19.7198 -2.99086 -20 19.7198
2.93 2.35099 -1.02239 -0.820399 5.274 19.6313 -2.67292 -20 19.6313
2.94 2.35711 -1.02898 -0.823199 5.292 19.5481 -2.35769 -20 19.5481
2.95 2.36322 -1.03559 -0.825999 5.31 19.47 -2.045 -20 19.47
2.96 2.36931 -1.04221 -0.828799 5.328 19.3969 -1.73468 -20 19.3969
2.97 2.37539 -1.04886 -0.831599 5.346 19.3288 -1.42658 -20 19.3288
2.98 2.38144 -1.05552 -0.834399 5.364 19.2654 -1.12053 -20 19.2654
2.99 2.38748 -1.06219 -0.837199 5.382 19.2069 -0.816374 -20 19.2069
3 2.39349 -1.06889 -0.839999 5.4 19.1531 -0.51397 -20 19.1531
3.01 2.39949 -1.0756 -0.842799 5.418 19.1039 -0.213166 -20 19.1039
3.02 2.40547 -1.08233 -0.845599 5.436 19.0593 0.0861821 -20 19.0593
3.03 2.41143 -1.08907 -0.848399 5.454 19.0193 0.384218 -20 19.0193
3.04 2.41737 -1.09583 -0.851199 5.472 18.9837 0.681081 -20 18.9837
3.05 2.42329 -1.10261 -0.853999 5.49 18.9527 0.97691 -20 18.9527
3.06 2.4292 -1.1094 -0.856799 5.508 18.926 1.27184 -20 18.926
3.07 2.43508 -1.11621 -0.859599 5.526 18.9038 1.566 -20 18.9038
3.08 2.44094 -1.12304 -0.862399 5.544 18.8859 1.85955 -20 18.8859
3.09 2.44679 -1.12988 -0.865199 5.562 18.8724 2.1526 -20 18.8724
3.1 2.45262 -1.13674 -0.867999 5.58 18.8633 2.44527 -20 18.8633
3.11 2.45843 -1.14362 -0.870799 5.598 18.8584 2.73773 -20 18.8584
3.12 2.46421 -1.15051 -0.873599 5.616 18.858 3.03007 -20 18.858
3.13 2.46998 -1.15742 -0.876399 5.634 18.8619 3.32245 -20 18.8619
3.14 2.47573 -1.16435 -0.879199 5.652 18.8701 3.615 -20 18.8701
3.15 2.48146 -1.17129 -0.881999 5.67 18.8827 3.90784 -20 18.8827
3.16 2.48717 -1.17824 -0.884799 5.688 18.8996 4.20111 -20 18.8996
3.17 2.49286 -1.18522 -0.887599 5.706 18.921 4.49495 -20 18.921
3.18 2.49854 -1.1922 -0.890399 5.724 18.9468 4.78949 -20 18.9468
3.19 2.50419 -1.19921 -0.893199 5.742 18.9771 5.08486 -20 18.9771
3.2 2.50982 -1.20623 -0.895999 5.76 19.0119 5.38121 -20 19.0119
3.21 2.51543 -1.21327 -0.898799 5.778 19.0512 5.67868 -20 19.0512
3.22 2.52103 -1.22032 -0.901599 5.796 19.0951 5.97741 -20 19.0951
